emp_no,last_name,title,from_date,birth_date,first_name,to_date
11983,Hedayat,Senior Engineer,1994-10-11,1953-01-04,Jaana,9999-01-01
11993,Dalphin,Senior Staff,1996-10-22,1955-10-29,Marit,9999-01-01
12011,Coorg,Senior Staff,1997-07-22,1953-12-16,Zhilian,9999-01-01
12011,Coorg,Staff,1988-07-22,1953-12-16,Zhilian,1997-07-22
12036,Ratzlaff,Senior Staff,1995-09-05,1953-03-02,Mads,9999-01-01
12036,Ratzlaff,Staff,1986-09-05,1953-03-02,Mads,1995-09-05
12037,Katzenelson,Senior Staff,1992-09-30,1954-01-11,Arunas,9999-01-01
12037,Katzenelson,Staff,1986-10-01,1954-01-11,Arunas,1992-09-30
12050,Tchuente,Assistant Engineer,1989-04-01,1953-06-08,Yuchang,1996-04-01
12050,Tchuente,Engineer,1996-04-01,1953-06-08,Yuchang,9999-01-01
12062,Worfolk,Senior Staff,1996-01-04,1954-01-20,Margareta,9999-01-01
12069,Burnard,Assistant Engineer,1985-05-13,1953-12-27,Ayonca,1990-05-13
12069,Burnard,Engineer,1990-05-13,1953-12-27,Ayonca,1995-05-13
12069,Burnard,Senior Engineer,1995-05-13,1953-12-27,Ayonca,9999-01-01
12070,Shokrollahi,Technique Leader,1988-11-14,1955-07-23,Ger,9999-01-01
12076,Siprelle,Senior Staff,1985-03-25,1955-03-16,Karlis,9999-01-01
12082,Yamaashi,Senior Staff,1992-01-29,1953-09-20,Xinan,9999-01-01
12082,Yamaashi,Staff,1986-01-29,1953-09-20,Xinan,1992-01-29
12089,Socorro,Senior Staff,1994-10-22,1954-06-21,Bilhanan,9999-01-01
12089,Socorro,Staff,1986-10-22,1954-06-21,Bilhanan,1994-10-22
12099,Kuzuoka,Senior Staff,1999-02-15,1953-01-12,Nobuyoshi,9999-01-01
12099,Kuzuoka,Staff,1994-02-15,1953-01-12,Nobuyoshi,1999-02-15
12112,Avouris,Senior Staff,1997-09-26,1953-07-01,Satyanarayana,9999-01-01
12112,Avouris,Staff,1989-09-26,1953-07-01,Satyanarayana,1997-09-26
12122,Krone,Engineer,1987-07-24,1954-06-27,Satoru,1992-07-23
12122,Krone,Senior Engineer,1992-07-23,1954-06-27,Satoru,9999-01-01
12123,Syrzycki,Senior Staff,1994-07-18,1954-07-08,Xiahua,9999-01-01
12123,Syrzycki,Staff,1987-07-18,1954-07-08,Xiahua,1994-07-18
12125,Erman,Engineer,1997-03-31,1953-04-16,Shounak,9999-01-01
12149,Grandbois,Senior Staff,1988-10-01,1954-10-25,Suebskul,9999-01-01
12159,Perly,Senior Engineer,1985-07-17,1955-08-15,Shem,9999-01-01
12165,Maquelin,Senior Engineer,1994-08-29,1952-11-19,Xiaobin,9999-01-01
12183,Iisaku,Engineer,1998-04-04,1954-06-29,Harngdar,9999-01-01
12192,Klyachko,Engineer,1986-09-02,1954-11-06,Feiyu,1991-09-02
12192,Klyachko,Senior Engineer,1991-09-02,1954-11-06,Feiyu,9999-01-01
12205,Rossi,Senior Engineer,1987-11-11,1955-08-24,Sushant,9999-01-01
12206,Janetzko,Assistant Engineer,1985-03-27,1954-11-21,Barton,1993-03-27
12206,Janetzko,Engineer,1993-03-27,1954-11-21,Barton,2001-03-27
12206,Janetzko,Senior Engineer,2001-03-27,1954-11-21,Barton,9999-01-01
12218,Strooper,Engineer,1991-03-12,1954-08-01,Yaghout,2000-03-11
12218,Strooper,Senior Engineer,2000-03-11,1954-08-01,Yaghout,9999-01-01
12221,Melter,Engineer,1985-09-16,1955-07-14,Vincent,1991-09-16
12221,Melter,Senior Engineer,1991-09-16,1955-07-14,Vincent,9999-01-01
12222,Holburn,Senior Staff,1996-08-14,1953-03-04,Abdelwaheb,9999-01-01
12222,Holburn,Staff,1987-08-15,1953-03-04,Abdelwaheb,1996-08-14
12223,Koyama,Engineer,1986-08-13,1954-07-27,Niteen,1995-08-13
12223,Koyama,Senior Engineer,1995-08-13,1954-07-27,Niteen,9999-01-01
12247,Penttonen,Technique Leader,1985-04-09,1952-03-26,Subbu,9999-01-01
12249,Sadowski,Engineer,1987-06-21,1952-09-20,Eldridge,1996-06-20
12249,Sadowski,Senior Engineer,1996-06-20,1952-09-20,Eldridge,9999-01-01
12256,Reghbati,Senior Staff,1992-08-26,1955-02-15,Guadalupe,9999-01-01
12256,Reghbati,Staff,1985-08-26,1955-02-15,Guadalupe,1992-08-26
12264,Pagter,Engineer,1998-01-09,1953-12-30,Mart,9999-01-01
12270,Kornyak,Senior Staff,1996-08-19,1953-08-10,Shakhar,9999-01-01
12270,Kornyak,Staff,1989-08-19,1953-08-10,Shakhar,1996-08-19
12272,Grandbois,Senior Staff,1992-12-07,1955-10-16,Behnaam,9999-01-01
12272,Grandbois,Staff,1987-12-08,1955-10-16,Behnaam,1992-12-07
12308,Cronau,Senior Staff,1991-08-11,1952-02-17,Mototsugu,9999-01-01
12308,Cronau,Staff,1985-08-11,1952-02-17,Mototsugu,1991-08-11
12311,Lubachevsky,Senior Engineer,1985-10-22,1955-02-11,Susanne,9999-01-01
12327,Bruckman,Engineer,1986-10-16,1952-05-21,DAIDA,1992-10-15
12327,Bruckman,Senior Engineer,1992-10-15,1952-05-21,DAIDA,9999-01-01
12341,Luga,Engineer,1985-05-25,1955-02-13,Rasiah,1990-05-25
12341,Luga,Senior Engineer,1990-05-25,1955-02-13,Rasiah,9999-01-01
12343,Slaats,Senior Staff,1997-08-25,1952-10-18,Sorina,9999-01-01
12343,Slaats,Staff,1988-08-25,1952-10-18,Sorina,1997-08-25
12365,Bisiani,Engineer,1988-09-12,1954-01-21,Kamakshi,1994-09-12
12365,Bisiani,Senior Engineer,1994-09-12,1954-01-21,Kamakshi,9999-01-01
12373,Driscoll,Senior Staff,1993-11-11,1953-04-26,Mooi,9999-01-01
12395,Felder,Senior Staff,1995-06-05,1955-01-08,Sanjit,9999-01-01
12399,Luga,Senior Staff,1996-12-06,1955-11-15,Mihalis,9999-01-01
12399,Luga,Staff,1987-12-07,1955-11-15,Mihalis,1996-12-06
12411,Ibel,Senior Staff,1991-08-17,1952-05-31,Shao,9999-01-01
12411,Ibel,Staff,1986-08-17,1952-05-31,Shao,1991-08-17
12413,Gadepally,Engineer,1994-03-04,1955-06-17,Hugh,1999-03-04
12413,Gadepally,Senior Engineer,1999-03-04,1955-06-17,Hugh,9999-01-01
12417,Spelt,Senior Engineer,1998-02-02,1955-11-18,Dannz,9999-01-01
12422,Demos,Senior Staff,2001-06-07,1954-12-04,Berhard,9999-01-01
12422,Demos,Staff,1993-06-07,1954-12-04,Berhard,2001-06-07
12454,Farris,Staff,1998-12-18,1954-08-21,Kerryn,9999-01-01
12464,Milicic,Staff,1998-06-01,1955-09-08,Shai,9999-01-01
12475,Roison,Engineer,1987-04-26,1953-03-30,Filipe,1996-04-25
12475,Roison,Senior Engineer,1996-04-25,1953-03-30,Filipe,9999-01-01
12487,Reghbati,Senior Staff,1998-12-07,1954-04-24,Mona,9999-01-01
12489,Munck,Senior Engineer,1986-04-11,1955-01-23,Arnould,9999-01-01
12490,Muchinsky,Engineer,1994-05-09,1955-08-08,Jackson,2000-05-08
12490,Muchinsky,Senior Engineer,2000-05-08,1955-08-08,Jackson,9999-01-01
12497,Penz,Senior Staff,1997-09-25,1953-08-26,Stein,9999-01-01
12497,Penz,Staff,1989-09-25,1953-08-26,Stein,1997-09-25
12501,Matheson,Senior Staff,1986-06-05,1954-11-22,Morrie,9999-01-01
12504,Rosaz,Engineer,1997-08-14,1953-01-04,Adly,9999-01-01
12514,Melter,Engineer,1999-11-13,1952-11-14,Tomofumi,9999-01-01
12528,Cincotta,Senior Staff,1997-09-24,1952-11-20,Conor,9999-01-01
12528,Cincotta,Staff,1988-09-24,1952-11-20,Conor,1997-09-24
12534,Gerlach,Senior Engineer,1985-08-14,1953-01-31,Yongmao,9999-01-01
12541,Nanard,Senior Staff,1996-08-31,1952-04-22,Shih,9999-01-01
12541,Nanard,Staff,1988-08-31,1952-04-22,Shih,1996-08-31
12542,Bouloucos,Senior Staff,1993-09-11,1954-07-26,Kazuhide,9999-01-01
12542,Bouloucos,Staff,1987-09-12,1954-07-26,Kazuhide,1993-09-11
12551,Tzvieli,Engineer,1987-12-04,1954-03-15,Jeane,1993-12-03
12551,Tzvieli,Senior Engineer,1993-12-03,1954-03-15,Jeane,9999-01-01
12553,Vesna,Senior Staff,1987-02-28,1954-05-08,Aral,9999-01-01
12557,Kopetz,Senior Engineer,1988-03-20,1954-01-01,Stafford,9999-01-01
12589,Chleq,Engineer,1988-09-08,1952-11-23,Anoosh,1997-09-08
12589,Chleq,Senior Engineer,1997-09-08,1952-11-23,Anoosh,9999-01-01
12596,Roisin,Senior Staff,1996-09-29,1955-10-10,Breannda,9999-01-01
12601,Simkin,Assistant Engineer,1992-07-09,1955-08-16,Ghassan,1997-07-09
12601,Simkin,Engineer,1997-07-09,1955-08-16,Ghassan,2002-07-09
12601,Simkin,Senior Engineer,2002-07-09,1955-08-16,Ghassan,9999-01-01
12608,Mondadori,Senior Staff,2000-02-22,1955-10-27,Nectarios,9999-01-01
12608,Mondadori,Staff,1991-02-22,1955-10-27,Nectarios,2000-02-22
12635,Restivo,Engineer,1995-02-03,1952-11-09,Xinyu,2000-02-03
12635,Restivo,Senior Engineer,2000-02-03,1952-11-09,Xinyu,9999-01-01
12638,Seiwald,Engineer,1999-04-29,1954-11-09,Yuqun,9999-01-01
12642,Gips,Senior Staff,2001-10-28,1955-09-27,Suebskul,9999-01-01
12642,Gips,Staff,1996-10-28,1955-09-27,Suebskul,2001-10-28
12651,Bael,Senior Staff,1988-01-27,1952-07-24,Pragnesh,9999-01-01
12662,Alvarado,Assistant Engineer,1985-08-27,1952-08-02,Leucio,1994-08-27
12662,Alvarado,Engineer,1994-08-27,1952-08-02,Leucio,9999-01-01
12663,Stellhorn,Technique Leader,1986-09-29,1954-10-31,Nobuyoshi,9999-01-01
12664,Parveen,Staff,1999-08-04,1952-05-01,Zhonghua,9999-01-01
12689,Boudaillier,Engineer,1992-11-23,1953-01-19,Luerbio,2001-11-23
12689,Boudaillier,Senior Engineer,2001-11-23,1953-01-19,Luerbio,9999-01-01
12691,Gils,Engineer,1992-08-25,1952-10-17,Oddvar,1998-08-25
12691,Gils,Senior Engineer,1998-08-25,1952-10-17,Oddvar,9999-01-01
12697,Brizzi,Senior Staff,1994-07-11,1955-06-25,Uri,9999-01-01
12697,Brizzi,Staff,1986-07-11,1955-06-25,Uri,1994-07-11
12709,Botman,Engineer,1995-02-26,1955-08-09,Ronghao,2001-02-25
12709,Botman,Senior Engineer,2001-02-25,1955-08-09,Ronghao,9999-01-01
12717,Jiafu,Staff,1999-10-20,1953-04-17,Tzu,9999-01-01
12722,Cheshire,Senior Staff,1985-03-29,1955-09-23,Elliott,9999-01-01
12726,Panwar,Senior Engineer,1994-05-19,1954-03-27,Fumitake,9999-01-01
12729,Rahier,Engineer,1992-10-15,1954-05-18,Nahla,1997-10-15
12729,Rahier,Senior Engineer,1997-10-15,1954-05-18,Nahla,9999-01-01
12731,Waymire,Senior Staff,1988-04-05,1953-05-09,Yongmao,9999-01-01
12732,Takanami,Senior Staff,1988-04-06,1952-09-27,Mara,9999-01-01
12734,Frijda,Senior Engineer,1986-03-03,1952-03-05,Gil,9999-01-01
12755,Rodite,Senior Staff,1994-03-18,1955-02-20,Rildo,9999-01-01
12755,Rodite,Staff,1987-03-18,1955-02-20,Rildo,1994-03-18
12773,Lovengreen,Engineer,1985-03-05,1952-06-26,Jenwei,1994-03-05
12773,Lovengreen,Senior Engineer,1994-03-05,1952-06-26,Jenwei,9999-01-01
12790,Perl,Senior Staff,2000-08-07,1953-02-05,Gunilla,9999-01-01
12790,Perl,Staff,1995-08-08,1953-02-05,Gunilla,2000-08-07
12795,Fordan,Senior Staff,1997-06-23,1952-05-06,Masoud,9999-01-01
12795,Fordan,Staff,1988-06-23,1952-05-06,Masoud,1997-06-23
12798,Beeson,Senior Staff,1996-12-26,1952-05-18,Lillian,9999-01-01
12798,Beeson,Staff,1987-12-27,1952-05-18,Lillian,1996-12-26
12803,Boissier,Senior Staff,1990-03-16,1952-05-12,Gad,9999-01-01
12803,Boissier,Staff,1985-03-16,1952-05-12,Gad,1990-03-16
12815,Junot,Senior Staff,1993-02-27,1955-03-25,Sushant,9999-01-01
12815,Junot,Staff,1985-02-27,1955-03-25,Sushant,1993-02-27
12819,Gubsky,Engineer,1989-09-09,1953-07-30,Mountaz,1996-09-09
12819,Gubsky,Senior Engineer,1996-09-09,1953-07-30,Mountaz,9999-01-01
12848,Smeets,Engineer,1997-05-11,1953-01-17,Kazuhide,9999-01-01
12863,Matheson,Engineer,1985-09-06,1954-08-02,Leif,1990-09-06
12863,Matheson,Senior Engineer,1990-09-06,1954-08-02,Leif,9999-01-01
12872,Schmittgen,Senior Staff,1993-09-09,1953-02-18,Marl,9999-01-01
12872,Schmittgen,Staff,1986-09-09,1953-02-18,Marl,1993-09-09
12879,Eugenio,Engineer,1990-06-11,1955-09-07,Baruch,1995-06-11
12879,Eugenio,Senior Engineer,1995-06-11,1955-09-07,Baruch,9999-01-01
12890,Casley,Senior Staff,1985-10-31,1955-10-05,Neven,9999-01-01
12893,Crouzet,Senior Staff,1995-03-18,1954-10-09,Licheng,9999-01-01
12893,Crouzet,Staff,1987-03-18,1954-10-09,Licheng,1995-03-18
12895,Serot,Senior Engineer,1993-08-15,1952-04-28,Roddy,9999-01-01
12905,Gecsei,Engineer,1987-07-19,1955-01-24,Munehiro,1993-07-18
12905,Gecsei,Senior Engineer,1993-07-18,1955-01-24,Munehiro,9999-01-01
12926,Luby,Senior Staff,1992-12-24,1952-04-24,Heekeun,9999-01-01
12926,Luby,Staff,1985-12-24,1952-04-24,Heekeun,1992-12-24
12940,Farrar,Engineer,1987-12-12,1953-10-25,Odinaldo,1992-12-11
12940,Farrar,Senior Engineer,1992-12-11,1953-10-25,Odinaldo,9999-01-01
12941,Perelgut,Engineer,1986-11-06,1954-07-29,Tommaso,1995-11-06
12941,Perelgut,Senior Engineer,1995-11-06,1954-07-29,Tommaso,9999-01-01
12949,Asrin,Engineer,1987-02-12,1955-02-24,Geoff,1992-02-12
12949,Asrin,Senior Engineer,1992-02-12,1955-02-24,Geoff,9999-01-01
12977,Markovitch,Engineer,1987-08-24,1954-11-29,Byong,1992-08-23
12977,Markovitch,Senior Engineer,1992-08-23,1954-11-29,Byong,9999-01-01
12983,Hambrick,Staff,1999-06-28,1954-04-07,Elliott,9999-01-01
13030,Kroll,Senior Staff,1999-11-25,1955-02-12,Yahiko,9999-01-01
13030,Kroll,Staff,1993-11-25,1955-02-12,Yahiko,1999-11-25
13046,Stafford,Senior Staff,1987-04-19,1953-03-09,Vivian,9999-01-01
13047,Chelton,Engineer,1992-02-26,1953-04-24,Atilio,1997-02-25
13047,Chelton,Senior Engineer,1997-02-25,1953-04-24,Atilio,9999-01-01
13075,Morrin,Senior Staff,1991-08-17,1955-05-24,Rosella,9999-01-01
13075,Morrin,Staff,1986-08-17,1955-05-24,Rosella,1991-08-17
13076,Skafidas,Engineer,1995-01-28,1954-03-09,Deniz,9999-01-01
13096,Armand,Engineer,1994-04-22,1953-01-03,Ibibia,2001-04-22
13096,Armand,Senior Engineer,2001-04-22,1953-01-03,Ibibia,9999-01-01
13103,Ellozy,Senior Engineer,1988-06-19,1952-05-09,Srinidhi,9999-01-01
13124,Garnick,Senior Staff,1985-03-17,1955-11-06,Quingbo,9999-01-01
13133,Senzako,Senior Staff,1991-09-03,1955-06-21,Guther,9999-01-01
13133,Senzako,Staff,1985-09-03,1955-06-21,Guther,1991-09-03
13134,Chepyzhov,Engineer,1987-10-23,1955-06-25,Lorien,1993-10-22
13134,Chepyzhov,Senior Engineer,1993-10-22,1955-06-25,Lorien,9999-01-01
13144,Nollmann,Senior Staff,1997-06-19,1952-07-11,Persi,9999-01-01
13144,Nollmann,Staff,1989-06-19,1952-07-11,Persi,1997-06-19
13146,Erie,Senior Staff,1985-05-25,1953-11-01,Haldon,9999-01-01
13147,Ginesta,Senior Staff,1998-06-29,1955-12-28,Shichao,9999-01-01
13147,Ginesta,Staff,1993-06-29,1955-12-28,Shichao,1998-06-29
13156,Millington,Engineer,1992-08-18,1952-04-19,Akeel,2000-08-18
13156,Millington,Senior Engineer,2000-08-18,1952-04-19,Akeel,9999-01-01
13165,Benner,Engineer,1988-03-16,1954-09-09,Lucian,1995-03-17
13165,Benner,Senior Engineer,1995-03-17,1954-09-09,Lucian,9999-01-01
13168,Stentiford,Engineer,1987-09-11,1954-06-10,Munir,1992-09-10
13168,Stentiford,Senior Engineer,1992-09-10,1954-06-10,Munir,9999-01-01
13170,Bernardeschi,Senior Staff,1998-01-09,1955-10-25,Cheong,9999-01-01
13170,Bernardeschi,Staff,1993-01-09,1955-10-25,Cheong,1998-01-09
13171,Birnbaum,Engineer,1987-08-31,1954-12-29,Anoosh,1995-08-31
13171,Birnbaum,Senior Engineer,1995-08-31,1954-12-29,Anoosh,9999-01-01
13173,Horswill,Senior Staff,1996-09-23,1953-04-20,Arve,9999-01-01
13173,Horswill,Staff,1987-09-24,1953-04-20,Arve,1996-09-23
13179,Janocha,Staff,1999-02-19,1955-09-09,Moty,9999-01-01
13182,Rodite,Engineer,1999-03-03,1954-02-25,Kokou,9999-01-01
13186,Barbanera,Senior Staff,1995-04-29,1955-06-19,Kyoichi,9999-01-01
13186,Barbanera,Staff,1986-04-29,1955-06-19,Kyoichi,1995-04-29
13192,Flowers,Technique Leader,1993-02-01,1953-01-28,Rosita,9999-01-01
13202,Scharstein,Senior Staff,1992-03-28,1953-05-10,Aram,9999-01-01
13202,Scharstein,Staff,1986-03-29,1953-05-10,Aram,1992-03-28
13210,Klassen,Senior Staff,2002-07-27,1953-06-19,Jianhua,9999-01-01
13210,Klassen,Staff,1997-07-27,1953-06-19,Jianhua,2002-07-27
13213,Billawala,Senior Staff,1993-08-30,1954-12-29,Hein,9999-01-01
13213,Billawala,Staff,1988-08-30,1954-12-29,Hein,1993-08-30
13232,Fujisaki,Technique Leader,1986-06-02,1955-01-29,Mitchel,9999-01-01
13233,Chvatal,Engineer,1987-03-31,1954-08-11,Alselm,1995-03-31
13233,Chvatal,Senior Engineer,1995-03-31,1954-08-11,Alselm,9999-01-01
13238,Foote,Senior Staff,1998-10-10,1953-02-23,Ebru,9999-01-01
13238,Foote,Staff,1993-10-10,1953-02-23,Ebru,1998-10-10
13240,Pileggi,Engineer,1994-03-10,1955-02-14,King,2001-03-10
13240,Pileggi,Senior Engineer,2001-03-10,1955-02-14,King,9999-01-01
13250,Schusler,Assistant Engineer,1988-10-28,1954-02-20,Zeydy,1993-10-28
13250,Schusler,Engineer,1993-10-28,1954-02-20,Zeydy,1998-10-27
13250,Schusler,Senior Engineer,1998-10-27,1954-02-20,Zeydy,9999-01-01
13272,Jiang,Senior Staff,1985-03-10,1953-10-11,Arun,9999-01-01
13276,Seuren,Senior Staff,1991-03-09,1955-05-07,Yechiam,9999-01-01
13276,Seuren,Staff,1986-03-09,1955-05-07,Yechiam,1991-03-09
13288,Broomell,Senior Staff,1995-04-14,1952-08-24,Muneo,9999-01-01
13288,Broomell,Staff,1987-04-14,1952-08-24,Muneo,1995-04-14
13291,Stamatiou,Engineer,1986-10-30,1952-04-29,Georg,1993-10-30
13291,Stamatiou,Senior Engineer,1993-10-30,1952-04-29,Georg,9999-01-01
13302,Alencar,Engineer,1990-09-26,1954-06-21,Mack,1997-09-26
13302,Alencar,Senior Engineer,1997-09-26,1954-06-21,Mack,9999-01-01
13315,Stroustrup,Engineer,1991-06-02,1955-09-08,Sakthirel,1999-06-02
13315,Stroustrup,Senior Engineer,1999-06-02,1955-09-08,Sakthirel,9999-01-01
13332,Pearson,Assistant Engineer,1987-09-24,1954-12-02,Nidapan,1992-09-23
13332,Pearson,Engineer,1992-09-23,1954-12-02,Nidapan,1997-09-23
13332,Pearson,Senior Engineer,1997-09-23,1954-12-02,Nidapan,9999-01-01
13333,Hennebert,Assistant Engineer,1988-03-23,1953-07-17,Yoshinari,1996-03-23
13333,Hennebert,Engineer,1996-03-23,1953-07-17,Yoshinari,9999-01-01
13341,Doering,Senior Staff,1992-03-10,1953-06-02,Bodh,9999-01-01
13341,Doering,Staff,1986-03-11,1953-06-02,Bodh,1992-03-10
13343,Usery,Senior Staff,1995-07-30,1952-04-06,Heon,9999-01-01
13343,Usery,Staff,1988-07-29,1952-04-06,Heon,1995-07-30
13368,Klassen,Staff,1997-09-30,1953-12-29,Kiyokazu,9999-01-01
13371,Riexinger,Senior Engineer,1991-12-13,1954-01-23,Nakhoon,9999-01-01
13373,Naumovich,Senior Staff,2000-08-23,1954-09-08,Juichirou,9999-01-01
13373,Naumovich,Staff,1991-08-24,1954-09-08,Juichirou,2000-08-23
13385,Buchter,Senior Staff,1986-06-10,1954-11-15,Claudi,9999-01-01
13386,Sgarro,Technique Leader,1986-02-23,1952-04-27,Khosrow,9999-01-01
13389,Cmelik,Senior Staff,1988-03-23,1954-04-26,Divine,9999-01-01
13392,Beidas,Senior Staff,1993-08-26,1953-04-05,Fumitake,9999-01-01
13392,Beidas,Staff,1988-08-26,1953-04-05,Fumitake,1993-08-26
13396,Aumann,Senior Staff,1994-03-29,1952-05-19,Chuanyi,9999-01-01
13402,Dulli,Engineer,1999-09-12,1955-05-15,Augustine,9999-01-01
13405,Baba,Senior Staff,1990-05-10,1954-01-19,Randy,9999-01-01
13407,Chenoweth,Engineer,1992-10-03,1954-01-09,Gio,2001-10-03
13407,Chenoweth,Senior Engineer,2001-10-03,1954-01-09,Gio,9999-01-01
13408,Lagarias,Engineer,1995-07-25,1954-12-27,Sreekrishna,2000-07-24
13408,Lagarias,Senior Engineer,2000-07-24,1954-12-27,Sreekrishna,9999-01-01
13415,Speer,Technique Leader,1991-04-25,1955-06-23,Nathalie,9999-01-01
13422,Gerlach,Engineer,1988-01-17,1952-08-20,Vishwani,1995-01-17
13422,Gerlach,Senior Engineer,1995-01-17,1952-08-20,Vishwani,9999-01-01
13442,Miake,Senior Staff,1994-06-16,1953-03-14,Giordano,9999-01-01
13442,Miake,Staff,1987-06-16,1953-03-14,Giordano,1994-06-16
13443,Puppo,Engineer,1990-12-26,1954-07-22,Mayuko,1996-12-25
13443,Puppo,Senior Engineer,1996-12-25,1954-07-22,Mayuko,9999-01-01
13445,Dehkordi,Engineer,1996-11-29,1954-12-22,Renee,9999-01-01
13451,Weiland,Senior Staff,1995-08-23,1952-03-21,Gretta,9999-01-01
13451,Weiland,Staff,1986-08-23,1952-03-21,Gretta,1995-08-23
13457,Parfitt,Engineer,1986-01-18,1955-06-27,Shooichi,1991-01-18
13457,Parfitt,Senior Engineer,1991-01-18,1955-06-27,Shooichi,9999-01-01
13458,Nivat,Engineer,1989-03-02,1954-12-21,Feipei,1995-03-02
13458,Nivat,Senior Engineer,1995-03-02,1954-12-21,Feipei,9999-01-01
13463,Berstel,Engineer,1988-01-26,1954-08-29,Theron,1993-01-25
13463,Berstel,Senior Engineer,1993-01-25,1954-08-29,Theron,9999-01-01
13465,Rehfuss,Engineer,1999-03-12,1953-11-01,Sasan,9999-01-01
13493,Jullig,Engineer,1987-09-07,1954-09-08,Uinam,1992-09-06
13493,Jullig,Senior Engineer,1992-09-06,1954-09-08,Uinam,9999-01-01
13504,Mandell,Assistant Engineer,1986-12-21,1954-01-09,Parto,1994-12-21
13504,Mandell,Engineer,1994-12-21,1954-01-09,Parto,9999-01-01
13524,Porotnikoff,Senior Staff,2000-10-27,1955-11-06,Chaoyi,9999-01-01
13524,Porotnikoff,Staff,1995-10-28,1955-11-06,Chaoyi,2000-10-27
13535,Schlenzig,Assistant Engineer,1986-05-19,1954-12-25,Arunas,1993-05-19
13535,Schlenzig,Engineer,1993-05-19,1954-12-25,Arunas,2000-05-19
13535,Schlenzig,Senior Engineer,2000-05-19,1954-12-25,Arunas,9999-01-01
13546,Brookner,Engineer,1988-10-26,1955-02-22,Aimee,1997-10-26
13546,Brookner,Senior Engineer,1997-10-26,1955-02-22,Aimee,9999-01-01
13549,Koprowski,Technique Leader,1997-06-18,1952-05-02,Matk,9999-01-01
13552,Capobianchi,Senior Staff,1993-03-23,1955-03-23,Ingmar,9999-01-01
13552,Capobianchi,Staff,1985-03-23,1955-03-23,Ingmar,1993-03-23
13576,Engberts,Senior Staff,2001-08-29,1954-08-05,Jungsoon,9999-01-01
13576,Engberts,Staff,1992-08-29,1954-08-05,Jungsoon,2001-08-29
13605,Encarnacion,Senior Staff,1991-09-29,1953-08-02,Dmitry,9999-01-01
13605,Encarnacion,Staff,1985-09-29,1953-08-02,Dmitry,1991-09-29
13621,Haddadi,Assistant Engineer,1987-02-09,1954-02-28,Fei,1995-02-09
13621,Haddadi,Engineer,1995-02-09,1954-02-28,Fei,9999-01-01
13624,Yurek,Senior Staff,1996-05-11,1952-12-15,Zhigen,9999-01-01
13624,Yurek,Staff,1987-05-12,1952-12-15,Zhigen,1996-05-11
13629,Trelles,Engineer,1987-01-03,1954-09-13,Dzung,1994-01-03
13629,Trelles,Senior Engineer,1994-01-03,1954-09-13,Dzung,9999-01-01
13648,Lamba,Technique Leader,1985-11-16,1954-03-28,Zejun,9999-01-01
13653,Iivonen,Senior Staff,2000-01-17,1955-01-01,Kristen,9999-01-01
13653,Iivonen,Staff,1991-01-17,1955-01-01,Kristen,2000-01-17
13670,Takanami,Senior Engineer,1988-06-30,1953-05-06,Moti,9999-01-01
13680,Speer,Staff,1996-02-05,1953-08-08,Denny,9999-01-01
13685,Hockney,Engineer,1991-11-29,1954-05-02,Weicheng,1999-11-29
13685,Hockney,Senior Engineer,1999-11-29,1954-05-02,Weicheng,9999-01-01
13697,Weedon,Technique Leader,1985-06-20,1953-04-07,Shuichi,9999-01-01
13704,Kumaresan,Engineer,1987-10-01,1955-05-26,Vishu,1995-10-01
13704,Kumaresan,Senior Engineer,1995-10-01,1955-05-26,Vishu,9999-01-01
13721,Delgrossi,Senior Staff,2001-09-20,1952-07-01,Sugwoo,9999-01-01
13721,Delgrossi,Staff,1995-09-21,1952-07-01,Sugwoo,2001-09-20
13727,Merey,Staff,1999-10-07,1952-08-13,Vitali,9999-01-01
13738,Mitchem,Engineer,1998-06-30,1953-02-05,Bangqing,9999-01-01
13766,Heemskerk,Senior Staff,1986-08-18,1952-05-03,Tremaine,9999-01-01
13769,Trogemann,Senior Staff,1988-10-18,1955-10-07,Yakichi,9999-01-01
13775,Maierhofer,Senior Staff,1994-10-21,1955-06-30,Arve,9999-01-01
13775,Maierhofer,Staff,1987-10-21,1955-06-30,Arve,1994-10-21
13786,Berendt,Senior Staff,1995-05-19,1952-02-27,Takushi,9999-01-01
13786,Berendt,Staff,1989-05-19,1952-02-27,Takushi,1995-05-19
13787,Sinicrope,Engineer,1990-10-30,1952-08-10,Xiaobin,1996-10-29
13787,Sinicrope,Senior Engineer,1996-10-29,1952-08-10,Xiaobin,9999-01-01
13792,Sury,Senior Staff,1991-07-27,1953-05-06,Valery,9999-01-01
13792,Sury,Staff,1985-07-27,1953-05-06,Valery,1991-07-27
13796,Thorelli,Engineer,1996-01-01,1953-07-02,Paloma,9999-01-01
13809,Basagni,Senior Staff,1991-01-12,1953-07-05,Kiyotoshi,9999-01-01
13809,Basagni,Staff,1986-01-12,1953-07-05,Kiyotoshi,1991-01-12
13815,Plotkin,Engineer,1985-09-09,1953-04-19,Guadalupe,1993-09-09
13815,Plotkin,Senior Engineer,1993-09-09,1953-04-19,Guadalupe,9999-01-01
13825,Pell,Technique Leader,1986-08-02,1955-06-12,Arlette,9999-01-01
13841,Spinelli,Technique Leader,1992-02-01,1952-12-10,Christophe,9999-01-01
13842,Cichocki,Senior Staff,2000-04-20,1954-01-21,Juichirou,9999-01-01
